Data File,Model,EB,CTX,PDT,Success,Error Message,csv_size,bin_size,compressed_size,sz3_size,zstd_size,is_accurate,compression_time_sz3,compression_time_zstd,compression_time_debug,decompression_time,zstd_error_size,df_entropy,df_min,df_max,df_mean,df_variance,error_entropy,error_min,error_max,error_mean,error_variance,mean_absolute_error,mean_squared_error,RRMSE,RMSE,RMAE
elf,0,0.001,64,2,True,,211782,87168,47480,73358,71299,,0.08420634269714355,0.024738550186157227,195.6969006061554,0,66699,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,14.054190999529652,-395.651,299.747,-2.0274303,1694.6326,1216.5331,1515356.2,0.03393628,0.001151671,0.15224756
elf,0,0.001,64,4,True,,211782,87168,49372,73358,71299,,0.08677339553833008,0.024671077728271484,167.94900226593018,0,67799,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,14.121761816270823,-445.781,381.929,-2.0364666,3217.5107,1216.5422,1514881.5,0.046734765,0.0021841384,0.17467019
elf,0,0.001,64,8,True,,211782,87168,50541,73358,71299,,0.10599493980407715,0.02496647834777832,152.9744725227356,0,68875,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,14.18334339820041,-445.781,377.841,-3.5584657,5646.299,1218.0642,1518920.5,0.06193965,0.00383652,0.20341972
elf,0,0.001,64,16,True,,211782,87168,52182,73358,71299,,0.0953371524810791,0.024480581283569336,147.6373233795166,0,69393,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,14.212754157800488,-591.555,456.421,-2.6666684,9342.453,1217.1725,1517329.0,0.07961522,0.006338583,0.228318
elf,0,0.001,64,32,True,,211782,87168,53943,73358,71299,,0.08742499351501465,0.02500152587890625,143.6607267856598,0,69930,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,14.244063775140173,-591.555,541.175,-1.0977123,12458.922,1215.6035,1513063.8,0.09190976,0.008447403,0.24658659
elf,0,0.001,128,1,True,,211782,87168,45443,73358,71299,,0.08695149421691895,0.024494409561157227,248.8889729976654,0,65131,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,13.960748230857414,-399.239,192.537,-3.8878136,847.1399,1218.6813,1520269.4,0.024172153,0.00058429304,0.13225764
elf,0,0.001,128,2,True,,211782,87168,46806,73358,71299,,0.08350038528442383,0.023713111877441406,195.38822889328003,0,66050,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,14.015128405762805,-399.239,297.329,-4.3745284,1369.9376,1219.168,1521536.6,0.030680342,0.0009412834,0.14538574
elf,0,0.001,128,4,True,,211782,87168,48464,73358,71299,,0.148453950881958,0.02279496192932129,167.62142658233643,0,66909,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,14.094411934136554,-487.777,350.373,-6.448561,2462.1462,1221.2421,1526100.8,0.04118995,0.001696612,0.16589487
elf,0,0.001,128,8,True,,211782,87168,50106,73358,71299,,0.1357574462890625,0.023067712783813477,152.1669569015503,0,67764,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,14.15746007592147,-487.777,335.225,-13.445226,4038.9395,1228.2388,1543808.2,0.053473547,0.0028594201,0.18894969
elf,0,0.001,128,16,True,,211782,87168,51676,73358,71299,,0.08777904510498047,0.02427506446838379,146.09916496276855,0,68625,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,14.201291832804069,-633.057,418.667,-12.198374,7413.9336,1226.9918,1541305.6,0.07158746,0.005124764,0.21537733
elf,0,0.001,128,32,True,,211782,87168,52071,73358,71299,,0.12688517570495605,0.024772167205810547,141.1414864063263,0,69137,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,14.229125542534776,-633.057,488.753,-10.071131,10281.557,1224.8646,1535276.6,0.08388004,0.0070358603,0.2337427
elf,0,0.001,256,1,True,,211782,87168,44818,73358,71299,,0.09160399436950684,0.02371048927307129,272.2258336544037,0,64098,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,13.926275434820905,-406.979,187.937,-2.7333894,678.8704,1218.1176,1519030.0,0.021555427,0.00046463648,0.12557642
elf,0,0.001,256,2,True,,211782,87168,45890,73358,71299,,0.051007747650146484,0.014635562896728516,214.15156054496765,0,64801,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,13.974984606324409,-406.979,272.697,-3.198876,1028.8978,1218.583,1520268.4,0.026522933,0.00070346595,0.13638334
elf,0,0.001,256,4,True,,211782,87168,47216,73358,71299,,0.050661325454711914,0.014440298080444336,182.68185663223267,0,65640,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,14.042735484786904,-460.003,341.951,-4.546875,1761.3744,1219.931,1522941.5,0.034733314,0.001206403,0.15230364
elf,0,0.001,256,8,True,,211782,87168,48428,73358,71299,,0.0573115348815918,0.02618861198425293,167.83635640144348,0,66437,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,14.101191841321654,-460.003,352.673,-12.627998,2871.6023,1228.0122,1542362.0,0.04529855,0.0020519588,0.17252034
elf,0,0.001,256,16,True,,211782,87168,50137,73358,71299,,0.08293008804321289,0.025145530700683594,159.8538019657135,0,67220,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,14.153067495577199,-547.951,402.807,-15.501686,5094.7637,1230.886,1549644.6,0.060097486,0.0036117078,0.19548129
elf,0,0.001,256,32,True,,211782,87168,50781,73358,71299,,0.0890965461730957,0.023713350296020508,152.06230998039246,0,67592,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,14.178181672726424,-547.951,463.759,-14.14126,6582.504,1229.5254,1545290.9,0.06776113,0.004591571,0.20934235
elf,0,0.001,512,1,True,,211782,87168,45074,73358,71299,,0.06992888450622559,0.024132251739501953,265.60468649864197,0,63288,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,13.909150969037375,-393.891,196.537,-1.9855338,659.1781,1218.2432,1519142.5,0.021172425,0.00044827157,0.12428546
elf,0,0.001,512,2,True,,211782,87168,46152,73358,71299,,0.0636746883392334,0.024866580963134766,203.1024158000946,0,64035,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,13.95460174926089,-393.891,245.413,-2.4605076,1005.35284,1218.718,1520474.2,0.026147934,0.00068371446,0.13509512
elf,0,0.001,512,4,True,,211782,87168,47229,73358,71299,,0.04909181594848633,0.02148604393005371,175.86519145965576,0,64638,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,14.01257501272775,-428.497,368.231,-2.388908,1647.0259,1218.6465,1519728.6,0.033425335,0.001117253,0.14902534
elf,0,0.001,512,8,True,,211782,87168,48292,73358,71299,,0.07488870620727539,0.02526688575744629,160.8917167186737,0,65181,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,14.076603281933263,-490.409,367.359,-10.210265,2521.298,1226.4679,1538084.8,0.04212931,0.0017748788,0.16698134
elf,0,0.001,512,16,True,,211782,87168,49851,73358,71299,,0.0765540599822998,0.021396398544311523,154.04275274276733,0,65971,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,14.124273673572217,-494.915,422.419,-9.101609,4282.632,1225.3593,1534678.2,0.054323778,0.002951073,0.18685082
elf,0,0.001,512,32,True,,211782,87168,50100,73358,71299,,0.0768585205078125,0.023296594619750977,149.7985122203827,0,66267,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,14.152237380698185,-482.971,457.031,-7.75483,5523.1377,1224.0125,1530720.1,0.06143543,0.0037743123,0.19999027
